user_key,rt_source,weight
alecmooooody,rochelleriley,1
alecmooooody,rolling_2,1
alecmooooody,roriIZfunny,1
alecmooooody,runawaytrain16,1
alecmooooody,ryncarnate,1
alecmooooody,samcm1,1
alecmooooody,sarahkendzior,1
alecmooooody,sardnas51,1
alecmooooody,sean_keneipp,1
alecmooooody,shomaristone,1
alecmooooody,slappywhyte,1
alecmooooody,smaddoxsr,1
alecmooooody,smoothkobra,2
alecmooooody,staciemritchie,1
alecmooooody,starfirst,1
alecmooooody,stopbeingfamous,1
alecmooooody,studentactivism,1
alecmooooody,thehill,29
alecmooooody,thenation,2
alecmooooody,theonlyadult,1
alecmooooody,timkaine,1
alecmooooody,tonyschwartz,1
alecmooooody,trcfwtt,1
alecmooooody,unlewis,1
alecmooooody,vivelafra,1
alecmooooody,washingtonpost,1
alecmooooody,wesleyl,1
alecmooooody,wikileaks,2
alecmooooody,wspiv001,1
alecmooooody,yottapoint,1
alecmooooody,yvessmith,1
alecmooooody,zz2aa,1
aleksey_sokol_,DanielleRyanJ,1
aleksey_sokol_,IntheNow_tweet,2
aleksey_sokol_,RT_America,4
aleksey_sokol_,RT_com,5
aleksey_sokol_,_2777489098552,1
aleksey_sokol_,engineer_silver,1
aleksey_sokol_,joshrogin,1
aleksey_sokol_,thehill,1
alexharritonov,AlexR_DC,1
alexharritonov,Cernovich,1
alexharritonov,IntheNow_tweet,2
alexharritonov,LindaSuhler,1
alexharritonov,NewswithEd,1
alexharritonov,RT_America,6
alexharritonov,RT_com,9
alexharritonov,RealAlexJones,1
alexharritonov,haaretzcom,1
alexharritonov,vai001,1
alexsvladimirov,Aleksandr1212B,1
alexsvladimirov,LoveDomine,1
alexsvladimirov,RT_America,4
alexsvladimirov,RT_com,1
alexsvladimirov,TEN_GOP,1
alexsvladimirov,wikileaks,1
amandavgreen,AnnoGalactic,1
amandavgreen,BookmanDan,1
amandavgreen,ChrixMorgan,2
amandavgreen,CumuloPhallus,2
amandavgreen,CurtCBryant,1
amandavgreen,DanaGeezus,2
amandavgreen,Dreamweasel,3
amandavgreen,Gamiliell,1
amandavgreen,HillaryClinton,1
amandavgreen,Jarmadillos,2
amandavgreen,JoeyRAnderson,1
amandavgreen,JoyAnnReid,1
amandavgreen,KenGh5,1
amandavgreen,KeshaTedder,1
amandavgreen,Latent_Fury,1
amandavgreen,LouGeese,1
amandavgreen,Martukin,1
amandavgreen,OmnicientIam,1
amandavgreen,OnPirateSat,1
amandavgreen,Shane_Rodenbeck,1
amandavgreen,TTino_boi,1
amandavgreen,TheMichaelRock,1
amandavgreen,ThisSideOp,1
amandavgreen,Thor_2000,1
amandavgreen,WHOAwhatthefuck,2
amandavgreen,alexypkeaton,1
amandavgreen,basmoetjevoelen,1
amandavgreen,batshake1,1
amandavgreen,bunnyhugger75,2
amandavgreen,chiefplan1,9
amandavgreen,codyalanreel,1
amandavgreen,jamesmarie33,1
amandavgreen,lgmaterna,1
amandavgreen,pandamania_121,1
amandavgreen,pattonoswalt,1
amandavgreen,screechmonkey,1
amandavgreen,theclobra,1
amandavgreen,therealezway,3
amandavgreen,truthusmaximus,1
amandavgreen,wikileaks,1
ameliebaldwin,007cigarjoe,1
ameliebaldwin,0HOUR1__,4
ameliebaldwin,0HOUR1___,1
ameliebaldwin,0hour,1
ameliebaldwin,100PercFEDUP,1
ameliebaldwin,1111graphics,1
ameliebaldwin,1611Paul,1
ameliebaldwin,18Winning,1
ameliebaldwin,1FishingGoddess,3
ameliebaldwin,1Kimsey,1
ameliebaldwin,1Rubra,1
ameliebaldwin,1VirtualPixie,2
ameliebaldwin,1VoiceMatters,2
ameliebaldwin,1_American_Girl,2
ameliebaldwin,1craftyfox,1
ameliebaldwin,1jelliott1,1
ameliebaldwin,1more4_Trump,1
ameliebaldwin,2016Americans,1
ameliebaldwin,207Curtin,1
ameliebaldwin,20committee,1
ameliebaldwin,222t,1
ameliebaldwin,22Americanfirst,3
ameliebaldwin,2ALAW,7
ameliebaldwin,2ArrowArcher,1
ameliebaldwin,2Pats2,1
ameliebaldwin,2_PARTY_CONTROL,1
ameliebaldwin,2thon,1
ameliebaldwin,350,2
ameliebaldwin,45_Committee,1
ameliebaldwin,4AmericaToday,1
ameliebaldwin,4TruthAndReason,2
ameliebaldwin,50th_President,1
ameliebaldwin,536Clowns,1
ameliebaldwin,55Lidsville,1
ameliebaldwin,623Sis,1
ameliebaldwin,6549lmartin,1
ameliebaldwin,6bird4,3
ameliebaldwin,74f5c728e7d446d,1
ameliebaldwin,7Sirano,1
ameliebaldwin,7misspriss7,1
ameliebaldwin,911news,1
ameliebaldwin,9ed78b6265ac4c7,1
ameliebaldwin,ABC,2
ameliebaldwin,ABCPolitics,3
ameliebaldwin,ABinaryNews,1
ameliebaldwin,AC360,1
ameliebaldwin,ACTBrigitte,1
ameliebaldwin,ACommonSenseWay,1
ameliebaldwin,AERatterree,1
ameliebaldwin,AFSCME,1
ameliebaldwin,AGMcThugabobs,1
ameliebaldwin,AG_Conservative,1
ameliebaldwin,AIIAmericanGirI,4
ameliebaldwin,AJDelgado13,9
ameliebaldwin,AJOnlyBetter,1
ameliebaldwin,AJentleson,1
ameliebaldwin,AMTrump4PRES,4
ameliebaldwin,ANA4PEACE2016,1
ameliebaldwin,ANOMALY1,6
ameliebaldwin,AP,1
ameliebaldwin,APRTX2016,1
ameliebaldwin,AP_Politics,1
ameliebaldwin,APatriotDude,1
ameliebaldwin,ARmastrangelo,1
ameliebaldwin,ARnews1936,4
ameliebaldwin,ASatyanarayanan,1
ameliebaldwin,AShustock,1
ameliebaldwin,ASterling,1
ameliebaldwin,ASwoyer,1
ameliebaldwin,AWRHawkins,1
ameliebaldwin,AZ_Susan,1
ameliebaldwin,AZjbc,1
ameliebaldwin,A_Wise_Latina,2
ameliebaldwin,Aaron_RS,1
ameliebaldwin,AbbyMartin,2
ameliebaldwin,AbnInfVet,1
ameliebaldwin,AccuracyInMedia,1
ameliebaldwin,AcemTem,1
ameliebaldwin,AceofSpadesHQ,1
ameliebaldwin,Acosta,1
ameliebaldwin,ActualFlatticus,5
ameliebaldwin,Adam_Taxin,3
ameliebaldwin,Adjustedwell,1
ameliebaldwin,Admiral_Hau,1
ameliebaldwin,Adriennebertuc1,1
ameliebaldwin,AgentHarambe,1
ameliebaldwin,AidaBehira,1
ameliebaldwin,Akemm2Annette,1
ameliebaldwin,AlPunto,1
ameliebaldwin,AlRobins2015,1
ameliebaldwin,Al_Gorelioni,1
ameliebaldwin,AlanKrautPoker,1
ameliebaldwin,AldoZupp,1
ameliebaldwin,Alejandro_Muji,1
ameliebaldwin,AlexPThorn,2
ameliebaldwin,Alfred47412469,1
ameliebaldwin,AlicePolidoro,1
ameliebaldwin,AlisonSpalding2,1
ameliebaldwin,AllSidesNow,1
ameliebaldwin,AllenWest,3
ameliebaldwin,AlliCinema,1
ameliebaldwin,AltRightInfo,1
ameliebaldwin,AltRights,3
ameliebaldwin,AltStreamMedia,4
ameliebaldwin,AlwaysActions,1
ameliebaldwin,Always_Trump,13
ameliebaldwin,AlyLovesMovies,4
ameliebaldwin,AmActionNews,1
ameliebaldwin,AmbJohnBolton,1
ameliebaldwin,AmberForAmerica,1
ameliebaldwin,AmberGirl3,1
ameliebaldwin,America_1st_,3
ameliebaldwin,AmericanIndian8,2
ameliebaldwin,AmericanMex067,5
ameliebaldwin,AmericanNews200,1
ameliebaldwin,AmericanVoterUS,1
ameliebaldwin,American_Woman4,1
ameliebaldwin,AmyKremer,1
ameliebaldwin,AmyMek,11
ameliebaldwin,AmyOtto8,1
ameliebaldwin,AmyWMIGOPTeam,1
ameliebaldwin,An0malyMusic,1
ameliebaldwin,AnaBulger1,1
ameliebaldwin,AndGermaine,1
ameliebaldwin,AndreBauerSC,1
ameliebaldwin,AndrewHClark,1
ameliebaldwin,AndrewKH85,2
ameliebaldwin,AndrewQuackson,1
ameliebaldwin,AndyAR_15,1
ameliebaldwin,AndyKirn,1
ameliebaldwin,Anewhomestar,2
ameliebaldwin,AngDonlon,1
ameliebaldwin,Ange6H777,2
ameliebaldwin,AngelOfficial,1
ameliebaldwin,Angelemichelle,1
ameliebaldwin,Angelmdunn1961,1
ameliebaldwin,AngryEditorials,1
ameliebaldwin,AngryVoters,8
ameliebaldwin,AnitaDWhite,2
ameliebaldwin,AnnBatiza,1
ameliebaldwin,AnnCoulter,8
ameliebaldwin,AnnaApp91838450,1
ameliebaldwin,AnnaOta43,1
ameliebaldwin,AnneBayefsky,1
ameliebaldwin,AnnieMelBrooks,1
ameliebaldwin,AnotherDawg,1
ameliebaldwin,Another_craig,1
ameliebaldwin,Anthony,1
ameliebaldwin,AnthonyEinzig,1
ameliebaldwin,AnthonyPerrone,1
ameliebaldwin,AnthonyVVeiner,1
ameliebaldwin,Apipwhisperer,1
ameliebaldwin,AppSame,2
ameliebaldwin,AprilLaJune,1
ameliebaldwin,ArcticFox2016,1
ameliebaldwin,AriFleischer,1
ameliebaldwin,AriaWilsonGOP,1
ameliebaldwin,ArimDerVelt,1
ameliebaldwin,ArtistWorldEnt,1
ameliebaldwin,AssangeFreedom,1
ameliebaldwin,AtheistJacob,1
ameliebaldwin,AtheistWWonka,1
ameliebaldwin,AtomasVictory,1
ameliebaldwin,AtomicMexican,1
ameliebaldwin,Avery1776,1
ameliebaldwin,AvonIsDonnasBiz,1
ameliebaldwin,AziaeLion,1
ameliebaldwin,B04t_Tr45h,1
ameliebaldwin,BAMAPERRY,1
ameliebaldwin,BB1fanTambra,1
ameliebaldwin,BBCBreaking,1
ameliebaldwin,BDAMN77,1
ameliebaldwin,BERNintoNITE,1
ameliebaldwin,BLACKFLAGchi,1
ameliebaldwin,BLUIZK81,1
ameliebaldwin,BLUpfront,1
ameliebaldwin,BRodakowski,1
ameliebaldwin,BSVLMJ,1
ameliebaldwin,BULLschitz,1
ameliebaldwin,Babbsgirl2,3
ameliebaldwin,BajaHoncho,1
ameliebaldwin,Bane1349,2
ameliebaldwin,Barabbas1971,1
ameliebaldwin,BarbMuenchen,3
ameliebaldwin,BarbieKeleigh,1
ameliebaldwin,BarbinUT,1
ameliebaldwin,BarneyFranken,3
ameliebaldwin,BarracudaMama,3
ameliebaldwin,Bass705,1
ameliebaldwin,BayArea4Bernie,1
ameliebaldwin,BeSafe2017,1
ameliebaldwin,BeachCity55,2
ameliebaldwin,BeachyKate69,2
ameliebaldwin,BecketAdams,2
ameliebaldwin,BeckyWuThere,1
ameliebaldwin,BeladonnaRogers,1
ameliebaldwin,Bellagiotime,1
ameliebaldwin,BellicoseGarvey,1
ameliebaldwin,BenHowe,1
ameliebaldwin,BenjaminNorton,1
ameliebaldwin,Benross75,9
ameliebaldwin,BeppiButler1,1
ameliebaldwin,BernieArtists,1
ameliebaldwin,BernieCrats1,1
ameliebaldwin,BernieFireball,2
ameliebaldwin,BernieJill2016,1
ameliebaldwin,BernieOrBust,1
ameliebaldwin,BernieOrBust2,5
ameliebaldwin,BernieOrBustLA,1
ameliebaldwin,BernieOrGreen1,4
ameliebaldwin,BernieOrJill1,6
ameliebaldwin,BernieSanders,3
ameliebaldwin,BernieTheBest1,2
ameliebaldwin,Bernie_Facts,1
ameliebaldwin,BerniesTeachers,1
ameliebaldwin,BethCol77455974,1
ameliebaldwin,Bettz49,1
ameliebaldwin,BevComstock,2
ameliebaldwin,BibleReloaded,1
ameliebaldwin,BigDouchebag,1
ameliebaldwin,BigKahuna919191,1
ameliebaldwin,BigStick2013,6
ameliebaldwin,BikerSuitAndTie,1
ameliebaldwin,Bikers4Trump,2
ameliebaldwin,BikinInMaine,1
ameliebaldwin,Bill7360,1
ameliebaldwin,BillCVA64,1
ameliebaldwin,BillKristol1,2
ameliebaldwin,Bill_Cimbrelo,3
ameliebaldwin,Billradman,1
ameliebaldwin,Billright50,1
ameliebaldwin,Bim_Star,1
ameliebaldwin,Bizaster,1
ameliebaldwin,BlackShiite,1
ameliebaldwin,BlackWomen4Bern,1
ameliebaldwin,BlacknRight,1
ameliebaldwin,BlacksWithTrump,1
ameliebaldwin,BlazeBerner,2
ameliebaldwin,BlissTabitha,4
ameliebaldwin,BlkMenForBernie,2
ameliebaldwin,Bloggasaurus,2
ameliebaldwin,BluegrassPundit,1
ameliebaldwin,Bluelives1,1
ameliebaldwin,Bluesman57,1
ameliebaldwin,Boazziz,2
ameliebaldwin,BobTolin,1
ameliebaldwin,BocaLegend,2
ameliebaldwin,BocaRatonRC,1
ameliebaldwin,BonnieGranny,1
ameliebaldwin,BostonForTrump,1
ameliebaldwin,BraendeyMolson,1
ameliebaldwin,BraveConWarrior,1
ameliebaldwin,Braveheart_USA,2
ameliebaldwin,Breaking911,1
ameliebaldwin,BreitbartNews,1
ameliebaldwin,BrentBozell,1
ameliebaldwin,BrentUsry,1
ameliebaldwin,BretBaier,1
ameliebaldwin,BrianCoxLowKick,1
ameliebaldwin,BrianPaulStuart,1
ameliebaldwin,BringBernieBack,6
ameliebaldwin,Brn2Wander1,1
ameliebaldwin,BrockBittner,1
ameliebaldwin,BrotherVet,1
ameliebaldwin,BruceBartlett,1
ameliebaldwin,BrumbleyBarbara,1
ameliebaldwin,BryanJFischer,1
ameliebaldwin,BudMeyers99,2
ameliebaldwin,Bulldogg444,1
ameliebaldwin,Bullitino,1
ameliebaldwin,ByatchRH,1
ameliebaldwin,Byrlyne,2
ameliebaldwin,ByronYork,1
ameliebaldwin,C4Constitution,2
ameliebaldwin,C4Palin,1
ameliebaldwin,CBSNews,2
ameliebaldwin,CBScheel,1
ameliebaldwin,CCCINNC,2
ameliebaldwin,CDZ_999,1
ameliebaldwin,CErdley,1
ameliebaldwin,CGAdamo,1
ameliebaldwin,CIDdrWHO,4
ameliebaldwin,CJSensible,1
ameliebaldwin,CLewandowski_,2
ameliebaldwin,CNN,4
ameliebaldwin,CNNPolitics,1
ameliebaldwin,CNY_4_Trump,2
ameliebaldwin,CTFleaMarkets,1
ameliebaldwin,Cacadura753,1
ameliebaldwin,CajunKangaroo,1
ameliebaldwin,CaliforniaPanda,1
ameliebaldwin,CallMeDawn1,1
ameliebaldwin,CallawayBOT,8
ameliebaldwin,Callisto1947,1
ameliebaldwin,Calvin1418,1
ameliebaldwin,Canada4Bernie,1
ameliebaldwin,CandaceSmith_,2
ameliebaldwin,Canine_Rights,1
ameliebaldwin,CannonballRoll,3
ameliebaldwin,CarlAntoine,1
ameliebaldwin,CarlBeijer,1
ameliebaldwin,CarlNyberg312,1
ameliebaldwin,CarlyFiorina,1
ameliebaldwin,CarmineZozzora,8
ameliebaldwin,CarolHusband,1
ameliebaldwin,Carolde,1
ameliebaldwin,CaroleGilman,1
ameliebaldwin,CarolineWalkerB,1
ameliebaldwin,CassandraRules,1
ameliebaldwin,CatBollar,3
ameliebaldwin,CatherineZink1,1
ameliebaldwin,CathieMarie2014,1
ameliebaldwin,CathyHolladay1,1
ameliebaldwin,CatsofVelvet,1
ameliebaldwin,CelebrateTheWin,2
ameliebaldwin,CentFL4Trump,1
ameliebaldwin,Cernovich,20
ameliebaldwin,CesarVargas365,1
ameliebaldwin,Chad_Schiel,1
ameliebaldwin,ChanceJerry,1
ameliebaldwin,CharMckenney,2
ameliebaldwin,CharlesGrimm8,1
ameliebaldwin,CharlesOrtel,1
ameliebaldwin,Charlie4Trump,2
ameliebaldwin,ChatRevolve,5
ameliebaldwin,Chbz_,1
ameliebaldwin,CherokeeBlueTP,1
ameliebaldwin,Chesam57,1
ameliebaldwin,Chic_Cheric,2
ameliebaldwin,ChooseToBFree,2
ameliebaldwin,ChrisCoon4,4
ameliebaldwin,ChrisCuomo,1
ameliebaldwin,ChrisRBarron,1
ameliebaldwin,ChrisSnyderFox,2
ameliebaldwin,ChrisTw1tterman,1
ameliebaldwin,Chris_1791,2
ameliebaldwin,Chrissy06699126,2
ameliebaldwin,ChristiChat,14
ameliebaldwin,ChristieC733,6
ameliebaldwin,Christo06767222,1
ameliebaldwin,ChuckMarks2,1
ameliebaldwin,ChuckNellis,3
ameliebaldwin,ChuckNoyes,1
ameliebaldwin,ChunkyTWshngtn,1
ameliebaldwin,ChunkyYogurtKGB,1
ameliebaldwin,CindyTindell,1
ameliebaldwin,Circle_R185,1
ameliebaldwin,Citizens_United,1
ameliebaldwin,ClassicTbird,1
ameliebaldwin,ClassySnobbb,1
ameliebaldwin,ClaudesBBQ,1
ameliebaldwin,Cliff_Sims,1
ameliebaldwin,CodeAud,4
ameliebaldwin,ColMorrisDavis,1
ameliebaldwin,Cold1957,1
ameliebaldwin,ColeMcNeely,1
ameliebaldwin,ColoradoJosie,1
ameliebaldwin,ConcernedHigh,1
ameliebaldwin,Coney70s,1
ameliebaldwin,ConnieCase56,1
ameliebaldwin,ConservaMomUSA,1
ameliebaldwin,Conservatexian,15
ameliebaldwin,Conservative_OK,1
ameliebaldwin,Conservative_VW,7
ameliebaldwin,ConstanceQueen8,14
ameliebaldwin,ContrarianConan,1
ameliebaldwin,Coondawg68,1
ameliebaldwin,Corporatocrazy,5
ameliebaldwin,CorrectRecord,1
ameliebaldwin,Cory_1077,1
ameliebaldwin,CounterJihadUS,1
ameliebaldwin,CounterMoonbat,3
ameliebaldwin,CoyHamp,1
ameliebaldwin,CoyotesFansClub,1
ameliebaldwin,Craigthepatriot,1
ameliebaldwin,Crankyerma,1
ameliebaldwin,Crimsonmile,1
ameliebaldwin,CristalLorianne,3
ameliebaldwin,CrittendenMk,2
ameliebaldwin,CronkiteSays,1
ameliebaldwin,CrossOtherSide,3
ameliebaldwin,CrowdFundGurus,3
ameliebaldwin,Crunched4time,1
ameliebaldwin,CuckSlayer,1
ameliebaldwin,Curtissboyy,1
ameliebaldwin,Cutiepi2u,1
ameliebaldwin,Cville2Cville,1
ameliebaldwin,CzechsforTrump,1
ameliebaldwin,DANEgerus,2
ameliebaldwin,DBHnBuckhead,1
ameliebaldwin,DBTheChristian,1
ameliebaldwin,DBloom451,16
ameliebaldwin,DCClothesline,1
ameliebaldwin,DCMoshe,1
ameliebaldwin,DCleaks_,1
ameliebaldwin,DJD_Allday,1
ameliebaldwin,DJ_Tecato,1
ameliebaldwin,DKElections,1
ameliebaldwin,DLN7527,1
ameliebaldwin,DMashak,3
ameliebaldwin,DPRK_News,1
ameliebaldwin,DRUDGE_REPORT,14
ameliebaldwin,DSmith08472721,1
ameliebaldwin,D_Dextra,1
ameliebaldwin,DaHonestyPolicy,1
ameliebaldwin,DailyCaller,9
ameliebaldwin,DailyNewsOfUSA,1
ameliebaldwin,Dallas4Bernie,1
ameliebaldwin,DammitMarkus,1
ameliebaldwin,DanRiehl,3
ameliebaldwin,DanScavino,17
ameliebaldwin,Daniel_Ohana,2
ameliebaldwin,Danno_a_Jyd,1
ameliebaldwin,DarkArchery,1
ameliebaldwin,DarkNetXX,1
ameliebaldwin,DarkStream,3
ameliebaldwin,Darren32895836,21
ameliebaldwin,Dave4FtMyers,1
ameliebaldwin,DaveNYviii,3
ameliebaldwin,Davewellwisher,6
ameliebaldwin,DavidKWilliams,1
ameliebaldwin,DavidLauter,1
ameliebaldwin,DavidMastio,1
ameliebaldwin,DavidRomo1968,1
ameliebaldwin,DavidSemel,1
ameliebaldwin,DavidShuster,3
ameliebaldwin,DavidSm66372547,1
ameliebaldwin,DavidTanner2000,1
ameliebaldwin,DaystoTrump,3
ameliebaldwin,Dbargen,6
ameliebaldwin,DbrownVoteTrump,1
ameliebaldwin,DeanOfMusic,1
ameliebaldwin,DeanSchanzel,8
ameliebaldwin,DeannaChristia9,2
ameliebaldwin,DebAlwaystrump,4
ameliebaldwin,DebbGV,1
ameliebaldwin,Debramax,3
ameliebaldwin,DeePort28,1
ameliebaldwin,DefendingtheUSA,1
ameliebaldwin,Deir_in_DC,4
ameliebaldwin,DelcoGal,1
ameliebaldwin,Democrat_4Trump,5
ameliebaldwin,DenisePouchet,1
ameliebaldwin,DennisCahal,1
ameliebaldwin,DennisCarothers,1
ameliebaldwin,DennisMurphy15,3
ameliebaldwin,DenverChannel,1
ameliebaldwin,Depasquallers,1
ameliebaldwin,DeplorableChri1,1
ameliebaldwin,DeplorableFelix,1
ameliebaldwin,DeplorableTrain,1
ameliebaldwin,Dereksnow51Snow,2
ameliebaldwin,Desert2theSea,1
ameliebaldwin,Desheay,1
ameliebaldwin,DesignerDeb3,4
ameliebaldwin,Devildog771,1
ameliebaldwin,DharmaBum77,2
ameliebaldwin,DiCristo13,1
ameliebaldwin,DiamondandSilk,10
ameliebaldwin,Diamondrosegrfx,1
ameliebaldwin,DianaChic1,1
ameliebaldwin,DianeKNY,1
ameliebaldwin,DianePierce532,2
ameliebaldwin,DianeRainie1,1
ameliebaldwin,Dianestraley,1
ameliebaldwin,DimitriNosarev,1
ameliebaldwin,DineshDSouza,5
ameliebaldwin,DioneSmith13,1
ameliebaldwin,DisabledVetsCPX,1
ameliebaldwin,DizzyPizzy2,2
ameliebaldwin,Dleather25_,4
ameliebaldwin,Dman767,1
ameliebaldwin,DogoodII,1
ameliebaldwin,Don_Vito_08,5
ameliebaldwin,DonaldGBoudreau,1
ameliebaldwin,DonaldJTrump45,1
ameliebaldwin,DonaldJTrumpJr,12
ameliebaldwin,DonaldPrezTrump,1
ameliebaldwin,DonaldT4Prez,1
ameliebaldwin,DonaldTrumpWall,1
ameliebaldwin,DonaldsAngel,1
ameliebaldwin,DonderolibtR,1
ameliebaldwin,DonnaMartinNeth,2
ameliebaldwin,DonovanGwinn,1
ameliebaldwin,Doory25911,1
ameliebaldwin,DorH84607784,1
ameliebaldwin,DoubleEagle49,1
ameliebaldwin,DougDoodles,10
ameliebaldwin,Doughravme,1
ameliebaldwin,DouglasMesnard,1
ameliebaldwin,Douglasmaher,1
ameliebaldwin,DouthatNYT,2
ameliebaldwin,DownWithHillary,1
ameliebaldwin,DrDavidDuke,3
ameliebaldwin,DrDooleyMD,1
ameliebaldwin,DrEstella,1
ameliebaldwin,DrJillStein,20
ameliebaldwin,DrJohn76533054,1
ameliebaldwin,DrMartyFox,5
ameliebaldwin,DrSueDVM,1
ameliebaldwin,DrWhoisin,2
ameliebaldwin,DragonflyJonez,1
ameliebaldwin,DrewSmith_33,1
ameliebaldwin,DrewTweetsNow,1
ameliebaldwin,DrhjohnPhd,2
ameliebaldwin,DrinkNForte,1
ameliebaldwin,DrjorgesuarezJ,1
ameliebaldwin,Drone1969,1
ameliebaldwin,DroneAssange,1
ameliebaldwin,DuffanesePISD,1
ameliebaldwin,DustieDahl,1
ameliebaldwin,DuxMagnum,1
ameliebaldwin,DykstraDame,1
ameliebaldwin,EECC506,1
ameliebaldwin,EJRaoulduke1976,1
ameliebaldwin,ELF1955,1
ameliebaldwin,Earthangel7558,1
ameliebaldwin,EastwoodUSA,1
ameliebaldwin,Eaton18Linda,2
ameliebaldwin,Ebird2015,1
ameliebaldwin,EcuadorDeb,1
ameliebaldwin,EdEd38265951,1
ameliebaldwin,EdWorthy10,2
ameliebaldwin,EireKav,1
ameliebaldwin,EjHirschberger,1
ameliebaldwin,ElVatoTeporocho,1
ameliebaldwin,Elect_Justice,1
ameliebaldwin,EliLake,1
ameliebaldwin,ElianaBenador,7
ameliebaldwin,Eliz_Hightower,1
ameliebaldwin,EllisDeanHovey,2
ameliebaldwin,Ellison4DNChair,1
ameliebaldwin,ElseMarilyn,2
ameliebaldwin,EmilyMiller,1
ameliebaldwin,EmmaVigeland,1
ameliebaldwin,EmmyA2,1
ameliebaldwin,EmperorOfEarth1,1
ameliebaldwin,Emy4Trump,2
ameliebaldwin,EnragedNY,1
ameliebaldwin,EntheosShines,4
ameliebaldwin,EpicBear,1
ameliebaldwin,Eric99a,1
ameliebaldwin,EricBoehlert,1
ameliebaldwin,EricTrump,5
ameliebaldwin,ErikH526,1
ameliebaldwin,ErinLichnovsky,1
ameliebaldwin,EvalinaBlue,1
ameliebaldwin,Eye4Eye,1
ameliebaldwin,Eyes_of_justice,3
ameliebaldwin,FAIRImmigration,1
ameliebaldwin,FAntunez,1
ameliebaldwin,FBRASWELL,1
ameliebaldwin,FLNJ312,2
ameliebaldwin,FLNativeDeb,1
ameliebaldwin,FNC_Ladies_Rule,1
ameliebaldwin,FOIAnews,5
ameliebaldwin,FacMagnaAmerica,1
ameliebaldwin,FaceTheNation,1
ameliebaldwin,FakeTonyAbbott1,3
ameliebaldwin,Fatfred10,1
ameliebaldwin,Fb1Marissa,10
ameliebaldwin,FeelTheBern11,1
ameliebaldwin,FeelTheBernNL,1
ameliebaldwin,FeldmanWorldGrp,1
ameliebaldwin,FemalesForTrump,6
ameliebaldwin,FergOSU,2
ameliebaldwin,Fidelity364,1
ameliebaldwin,FightNowAmerica,1
ameliebaldwin,FilmGmbh,1
ameliebaldwin,Finnbar5000,1
ameliebaldwin,Firegirl_415,1
ameliebaldwin,FishFunSun,1
ameliebaldwin,FishManwaters,1
ameliebaldwin,Fitzbythesea,1
ameliebaldwin,FiveRights,3
ameliebaldwin,Fixer_guy,2
ameliebaldwin,Flewbys,1
ameliebaldwin,Flkittie,1
ameliebaldwin,Follow_Trump,1
ameliebaldwin,Fox4Now,1
ameliebaldwin,FoxBusiness,11
ameliebaldwin,FoxNews,30
ameliebaldwin,FoxPhotofox25,1
ameliebaldwin,FranCifelli,5
ameliebaldwin,FranSeenWrites,1
ameliebaldwin,France24_en,1
ameliebaldwin,France4Hillary,1
ameliebaldwin,FrancesFrancine,1
ameliebaldwin,FrankLuntz,2
ameliebaldwin,FrankSc13565230,1
ameliebaldwin,FrankTunde64,1
ameliebaldwin,Frank_Huguenard,1
ameliebaldwin,FrankieRusso1,1
ameliebaldwin,FredFredna,1
ameliebaldwin,FredZeppelin12,1
ameliebaldwin,FreeBeacon,1
ameliebaldwin,FreeDavidKing,5
ameliebaldwin,Freedom1776__,2
ameliebaldwin,FreedomChild3,1
ameliebaldwin,FreedomGetuSome,1
ameliebaldwin,Freedom_Daily,1
ameliebaldwin,FreedomofPress,1
ameliebaldwin,Freedomologist,1
ameliebaldwin,FreemarketSara,1
ameliebaldwin,FrenchForTrump,2
ameliebaldwin,FriendlyJMC,1
ameliebaldwin,FundacjaPieniar,1
ameliebaldwin,FunnyTshirts101,1
ameliebaldwin,Fusion,1
ameliebaldwin,FutureDanger6,1
ameliebaldwin,GA_X58A,1
ameliebaldwin,GDLtothePDX,2
ameliebaldwin,GEastep,1
ameliebaldwin,GLFOP,1
ameliebaldwin,GODBLESSAMERIC,1
ameliebaldwin,GOP,2
ameliebaldwin,GOPCatLady,1
ameliebaldwin,GOPConservativ3,1
ameliebaldwin,GOPocalypseNow,1
ameliebaldwin,GOPsuckss,1
ameliebaldwin,GPN14,1
ameliebaldwin,GaGUIDESTONES,1
ameliebaldwin,GabbyInCa,2
ameliebaldwin,GadflyMorse,2
ameliebaldwin,GaetaSusan,1
ameliebaldwin,Galactic_Elite,2
ameliebaldwin,GaloreVida,2
ameliebaldwin,GaltsGultch,1
ameliebaldwin,GartrellLinda,2
ameliebaldwin,GaryFSmith411,1
ameliebaldwin,Garylrichards2,1
ameliebaldwin,Gather_TheBlog,1
ameliebaldwin,GatorsEite23,3
ameliebaldwin,GeeOhPees2,1
ameliebaldwin,GeekEndWarrior,1
ameliebaldwin,GeenaJagger,1
ameliebaldwin,GemMar333,1
ameliebaldwin,GenFlynn,5
ameliebaldwin,GeneMcVay,1
ameliebaldwin,Genghisthekhan,1
ameliebaldwin,Genie115,2
ameliebaldwin,GenieG37,1
ameliebaldwin,Geonna42,1
ameliebaldwin,GerrishLisa,1
ameliebaldwin,Gibbsdithers,1
ameliebaldwin,GingerLWills,1
ameliebaldwin,Girls4urtrump,2
ameliebaldwin,GlennFranco68,2
ameliebaldwin,GlennThrush,1
ameliebaldwin,Glertsgal,2
ameliebaldwin,Glittermegangel,1
